f_timestamp,f_id,cluster_data,f_u_id
2023-03-24T21:00:06.612Z,216976,"[[16.599686, 7.1283364, 'cam_141']]",0
2023-03-24T21:00:06.692Z,574042,"[[5.9262013, 5.540028, 'cam_133']]",0
2023-03-24T21:00:06.692Z,904309,"[[8.89588, -5.6766796, 'cam_133']]",0
2023-03-24T21:00:06.692Z,260851,"[[8.824209, 3.7379663, 'cam_133']]",0
2023-03-24T21:00:06.692Z,212224,"[[2.339257, 3.044736, 'cam_133']]",0
2023-03-24T21:00:06.772Z,31304,"[[2.1553495, 20.364244, 'cam_140']]",0
2023-03-24T21:00:06.836Z,706966,"[[2.532221, 11.279844, 'cam_142']]",0
2023-03-24T21:00:06.836Z,360761,"[[6.372109, 10.288139, 'cam_142']]",0
2023-03-24T21:00:06.905Z,499353,"[[16.674421, 7.2431126, 'cam_141']]",0
2023-03-24T21:00:06.937Z,239955,"[[5.9394813, 5.2485757, 'cam_133']]",0
2023-03-24T21:00:06.937Z,131393,"[[9.118012, -7.018444, 'cam_133']]",0
2023-03-24T21:00:06.937Z,225519,"[[8.685082, 3.935136, 'cam_133']]",0
2023-03-24T21:00:06.937Z,2171,"[[2.3047645, 3.840684, 'cam_133']]",0
2023-03-24T21:00:07.057Z,163980,"[[5.9191537, 5.1323953, 'cam_133']]",6
2023-03-24T21:00:07.057Z,548580,"[[2.3704674, 4.168108, 'cam_133']]",0
2023-03-24T21:00:07.057Z,373942,"[[8.868739, -6.5121713, 'cam_133']]",0
2023-03-24T21:00:07.057Z,190306,"[[8.79678, 3.7457607, 'cam_133']]",0
2023-03-24T21:00:07.153Z,316105,"[[6.539518, 10.277861, 'cam_142']]",0
2023-03-24T21:00:07.153Z,372844,"[[2.5343344, 11.272079, 'cam_142']]",0
2023-03-24T21:00:07.224Z,800179,"[[10.509342, 26.7024, 'cam_149']]",0
2023-03-24T21:00:07.224Z,517775,"[[2.957939, 13.858613, 'cam_149']]",0
2023-03-24T21:00:07.224Z,905044,"[[5.7455373, 7.494142, 'cam_149']]",0
2023-03-24T21:00:07.224Z,511622,"[[2.370307, 19.1528, 'cam_149']]",0
2023-03-24T21:00:07.328Z,78973,"[[8.791853, 3.753069, 'cam_133']]",3
2023-03-24T21:00:07.328Z,674510,"[[2.482675, 4.7210755, 'cam_133']]",0
2023-03-24T21:00:07.328Z,612860,"[[8.999984, -6.9049573, 'cam_133']]",0
2023-03-24T21:00:07.328Z,46507,"[[5.9047227, 5.093231, 'cam_133']]",0
2023-03-24T21:00:07.440Z,185638,"[[5.904999, 5.056642, 'cam_133']]",0
2023-03-24T21:00:07.440Z,900995,"[[9.035353, -7.0119305, 'cam_133']]",0
2023-03-24T21:00:07.440Z,593332,"[[2.5101163, 4.7370753, 'cam_133']]",0
2023-03-24T21:00:07.440Z,419384,"[[8.804924, 3.7438173, 'cam_133']]",0
2023-03-24T21:00:07.534Z,519115,"[[2.158311, 20.396719, 'cam_140'], [1.174642, 20.628126, 'cam_140']]",0
2023-03-24T21:00:07.614Z,25247,"[[2.3886867, 19.168873, 'cam_149']]",0
2023-03-24T21:00:07.614Z,247185,"[[3.0508432, 14.0272, 'cam_149']]",0
2023-03-24T21:00:07.614Z,413695,"[[5.2058253, 7.5683823, 'cam_149']]",0
2023-03-24T21:00:07.680Z,706143,"[[2.559201, 13.411263, 'cam_151'], [3.435078, 13.260675, 'cam_151']]",0
2023-03-24T21:00:07.760Z,724671,"[[1.1844971, 20.685686, 'cam_140'], [2.1612818, 20.393896, 'cam_140']]",0
2023-03-24T21:00:07.843Z,142334,"[[2.5535192, 13.40771, 'cam_151'], [3.4362884, 13.259253, 'cam_151']]",0
2023-03-24T21:00:07.936Z,318033,"[[2.2052023, 20.232357, 'cam_140'], [1.2398305, 20.45869, 'cam_140']]",0
2023-03-24T21:00:08.020Z,323514,"[[3.3797302, 13.281717, 'cam_151'], [2.5359993, 13.400156, 'cam_151']]",0
2023-03-24T21:00:08.099Z,86588,"[[2.5356236, 13.391516, 'cam_151'], [3.382026, 13.279975, 'cam_151']]",0
2023-03-24T21:00:08.184Z,925996,"[[2.5443714, 13.386543, 'cam_151'], [3.3796537, 13.280699, 'cam_151']]",0
2023-03-24T21:00:08.276Z,745214,"[[3.4096582, 13.273069, 'cam_151'], [2.5269291, 13.386896, 'cam_151']]",0
2023-03-24T21:00:08.340Z,345593,"[[1.2855116, 20.284407, 'cam_140'], [2.1673808, 20.365358, 'cam_140']]",0
2023-03-24T21:00:08.454Z,882366,"[[-84.39799, 119.33397, 'cam_145']]",0
2023-03-24T21:00:08.454Z,544731,"[[8.129694, 7.722419, 'cam_145']]",0
2023-03-24T21:00:08.528Z,541698,"[[2.5224276, 13.385931, 'cam_151'], [3.4045076, 13.27409, 'cam_151']]",0
2023-03-24T21:00:08.608Z,172295,"[[8.153567, 7.652011, 'cam_145']]",0
2023-03-24T21:00:08.608Z,839862,"[[-56.634014, 85.20657, 'cam_145']]",0
2023-03-24T21:00:08.680Z,999140,"[[-62.49825, 92.51916, 'cam_145']]",0
2023-03-24T21:00:08.680Z,828622,"[[8.114126, 7.6603804, 'cam_145']]",0
2023-03-24T21:00:08.743Z,7555,"[[8.095982, 7.6631713, 'cam_145']]",0
2023-03-24T21:00:08.743Z,946441,"[[-63.06683, 93.19204, 'cam_145']]",0
2023-03-24T21:00:08.855Z,397814,"[[7.4791665, 10.233933, 'cam_142']]",0
2023-03-24T21:00:08.855Z,468637,"[[2.552642, 11.253204, 'cam_142']]",0
2023-03-24T21:00:08.916Z,679407,"[[2.3814528, 19.15368, 'cam_149']]",0
2023-03-24T21:00:08.916Z,994052,"[[3.478812, 14.082379, 'cam_149']]",0
2023-03-24T21:00:08.916Z,659988,"[[3.4578462, 6.781509, 'cam_149']]",0
2023-03-24T21:00:09.000Z,395472,"[[-65.22081, 96.06511, 'cam_145']]",0
2023-03-24T21:00:09.000Z,40509,"[[8.061588, 7.627641, 'cam_145']]",0
2023-03-24T21:00:09.081Z,602959,"[[-66.920296, 98.25258, 'cam_145']]",0
2023-03-24T21:00:09.081Z,952693,"[[8.049871, 7.6006007, 'cam_145']]",0
2023-03-24T21:00:09.150Z,46128,"[[7.987043, 7.568655, 'cam_145']]",0
2023-03-24T21:00:09.150Z,949582,"[[-100.50281, 139.48595, 'cam_145']]",0
2023-03-24T21:00:09.179Z,304757,"[[7.5647607, 10.199766, 'cam_142']]",0
2023-03-24T21:00:09.179Z,299901,"[[2.513052, 11.26006, 'cam_142']]",0
2023-03-24T21:00:09.268Z,64661,"[[-94.72412, 132.58324, 'cam_145']]",0
2023-03-24T21:00:09.268Z,749967,"[[7.8595514, 7.6023846, 'cam_145']]",0
2023-03-24T21:00:09.343Z,339692,"[[3.420667, 13.273289, 'cam_151'], [2.5595, 13.336488, 'cam_151']]",0
2023-03-24T21:00:09.436Z,434634,"[[2.319075, 18.843363, 'cam_149']]",0
2023-03-24T21:00:09.436Z,260557,"[[3.403764, 14.202405, 'cam_149']]",0
2023-03-24T21:00:09.436Z,835496,"[[2.826022, 6.2432265, 'cam_149']]",0
2023-03-24T21:00:09.516Z,110816,"[[7.842095, 7.5291257, 'cam_145']]",0
2023-03-24T21:00:09.516Z,543644,"[[-87.0672, 119.66711, 'cam_145']]",0
2023-03-24T21:00:09.572Z,815839,"[[2.5635986, 13.34444, 'cam_151'], [3.4099889, 13.280696, 'cam_151']]",0
2023-03-24T21:00:09.692Z,413799,"[[7.9179754, 7.4866786, 'cam_145']]",0
2023-03-24T21:00:09.692Z,888483,"[[-29.654057, 49.792927, 'cam_145']]",0
2023-03-24T21:00:09.759Z,516592,"[[2.585879, 13.339558, 'cam_151'], [3.4093692, 13.282846, 'cam_151']]",0
2023-03-24T21:00:09.832Z,235422,"[[-43.584373, 65.364365, 'cam_145']]",0
2023-03-24T21:00:09.832Z,314254,"[[7.919246, 7.492382, 'cam_145']]",0
2023-03-24T21:00:09.912Z,639689,"[[-49.006844, 71.44586, 'cam_145']]",0
2023-03-24T21:00:09.912Z,269303,"[[7.9527903, 7.462079, 'cam_145']]",0
2023-03-24T21:00:09.975Z,625201,"[[5.8816423, 4.413637, 'cam_133']]",0
2023-03-24T21:00:09.975Z,561601,"[[9.973147, -13.058091, 'cam_133']]",0
2023-03-24T21:00:09.975Z,67113,"[[2.8002644, 8.606457, 'cam_133']]",4
2023-03-24T21:00:09.975Z,999530,"[[8.65613, 4.0179396, 'cam_133']]",0
2023-03-24T21:00:10.076Z,988277,"[[-71.71434, 96.32695, 'cam_145']]",0
2023-03-24T21:00:10.076Z,978974,"[[8.013883, 7.4380364, 'cam_145']]",0
2023-03-24T21:00:10.147Z,341903,"[[-76.98374, 101.953415, 'cam_145']]",0
2023-03-24T21:00:10.147Z,291961,"[[8.043577, 7.431206, 'cam_145']]",0
2023-03-24T21:00:10.183Z,477818,"[[8.318371, 4.508416, 'cam_133']]",0
2023-03-24T21:00:10.183Z,282048,"[[2.7352684, 8.980871, 'cam_133']]",4
2023-03-24T21:00:10.183Z,520839,"[[5.9044414, 4.40531, 'cam_133']]",6
2023-03-24T21:00:10.183Z,569050,"[[9.983626, -13.604568, 'cam_133']]",0
2023-03-24T21:00:10.305Z,446391,"[[2.284304, 5.569394, 'cam_149']]",0
2023-03-24T21:00:10.305Z,633562,"[[2.0167947, 18.147465, 'cam_149']]",0
2023-03-24T21:00:10.305Z,303602,"[[3.3144367, 14.124946, 'cam_149']]",0
2023-03-24T21:00:10.399Z,10463,"[[2.114126, 11.148904, 'cam_142']]",0
2023-03-24T21:00:10.484Z,308407,"[[3.3003433, 14.077409, 'cam_149']]",0
2023-03-24T21:00:10.484Z,284096,"[[2.092902, 17.856503, 'cam_149']]",0
2023-03-24T21:00:10.484Z,939252,"[[2.2511616, 5.5073586, 'cam_149']]",0
2023-03-24T21:00:10.560Z,642444,"[[2.0650706, 11.175277, 'cam_142']]",0
2023-03-24T21:00:10.592Z,924458,"[[8.282946, 4.553039, 'cam_133']]",0
2023-03-24T21:00:10.592Z,479126,"[[2.7928643, 9.025872, 'cam_133']]",4
2023-03-24T21:00:10.592Z,873553,"[[10.265795, -15.073619, 'cam_133']]",0
2023-03-24T21:00:10.592Z,628801,"[[5.8550277, 4.686201, 'cam_133']]",6
2023-03-24T21:00:10.712Z,369143,"[[-32.519615, 45.880096, 'cam_145']]",0
2023-03-24T21:00:10.712Z,488888,"[[7.964039, 7.5769787, 'cam_145']]",0
2023-03-24T21:00:10.766Z,878676,"[[1.1987021, 20.485651, 'cam_140'], [1.5092167, 21.600832, 'cam_140']]",0
2023-03-24T21:00:10.878Z,673153,"[[3.1022298, 13.822497, 'cam_149']]",0
2023-03-24T21:00:10.878Z,528389,"[[1.8272904, 17.620945, 'cam_149']]",0
2023-03-24T21:00:10.878Z,254571,"[[2.0423074, 5.215581, 'cam_149']]",0
2023-03-24T21:00:10.945Z,156060,"[[1.9578264, 11.172442, 'cam_142']]",0
2023-03-24T21:00:10.977Z,646870,"[[8.133449, 4.8591375, 'cam_133']]",0
2023-03-24T21:00:10.977Z,805305,"[[2.8014336, 9.092845, 'cam_133']]",4
2023-03-24T21:00:10.977Z,454366,"[[5.6395936, 5.0516295, 'cam_133']]",6
2023-03-24T21:00:11.020Z,368083,"[[3.1327639, 13.421853, 'cam_151'], [2.49184, 13.420662, 'cam_151']]",0
2023-03-24T21:00:11.092Z,137644,"[[8.145243, 4.855736, 'cam_133']]",0
2023-03-24T21:00:11.092Z,3304,"[[2.8023846, 9.08986, 'cam_133']]",4
2023-03-24T21:00:11.092Z,278454,"[[5.6222916, 5.0529623, 'cam_133']]",6
2023-03-24T21:00:11.168Z,411232,"[[1.8295785, 11.160201, 'cam_142']]",0
2023-03-24T21:00:11.232Z,350086,"[[1.7997532, 11.160525, 'cam_142']]",0
2023-03-24T21:00:11.304Z,645639,"[[1.7681991, 11.173577, 'cam_142']]",0
2023-03-24T21:00:11.336Z,243203,"[[2.8100057, 9.0991125, 'cam_133']]",4
2023-03-24T21:00:11.336Z,315681,"[[5.5062366, 5.217472, 'cam_133']]",6
2023-03-24T21:00:11.336Z,964506,"[[8.031128, 5.2989316, 'cam_133']]",0
2023-03-24T21:00:11.452Z,27223,"[[1.7534959, 11.167238, 'cam_142']]",0
2023-03-24T21:00:11.520Z,467065,"[[2.8155444, 9.056275, 'cam_133']]",4
2023-03-24T21:00:11.520Z,468936,"[[5.52714, 5.2291126, 'cam_133']]",0
2023-03-24T21:00:11.520Z,676079,"[[8.034739, 5.3123245, 'cam_133']]",0
2023-03-24T21:00:11.614Z,110966,"[[2.4163215, 13.450879, 'cam_151'], [3.1136968, 13.452368, 'cam_151']]",0
2023-03-24T21:00:11.688Z,437907,"[[3.086565, 13.468227, 'cam_151'], [2.4335208, 13.441893, 'cam_151']]",0
2023-03-24T21:00:11.776Z,356822,"[[2.4317207, 13.4422865, 'cam_151'], [3.106252, 13.4600725, 'cam_151']]",0
2023-03-24T21:00:11.846Z,796738,"[[13.21769, 4.2464576, 'cam_141']]",0
2023-03-24T21:00:11.907Z,489794,"[[7.852208, 5.7152095, 'cam_133']]",3
2023-03-24T21:00:11.907Z,606333,"[[2.7916176, 9.082739, 'cam_133']]",4
2023-03-24T21:00:11.907Z,772622,"[[5.5040884, 5.22332, 'cam_133']]",6
2023-03-24T21:00:12.000Z,363457,"[[7.773251, 5.8187904, 'cam_133']]",3
2023-03-24T21:00:12.000Z,362626,"[[5.5276694, 5.220792, 'cam_133']]",0
2023-03-24T21:00:12.000Z,41143,"[[2.784947, 9.0883875, 'cam_133']]",4
2023-03-24T21:00:12.067Z,478650,"[[7.7692046, 5.8179417, 'cam_133']]",0
2023-03-24T21:00:12.067Z,868696,"[[2.7859998, 9.088698, 'cam_133']]",4
2023-03-24T21:00:12.067Z,143823,"[[5.5146413, 5.218163, 'cam_133']]",0
2023-03-24T21:00:12.148Z,716535,"[[2.4695833, 13.430322, 'cam_151'], [3.0749476, 13.474429, 'cam_151']]",0
2023-03-24T21:00:12.223Z,421768,"[[3.0752497, 13.471676, 'cam_151'], [2.4778795, 13.425949, 'cam_151']]",0
2023-03-24T21:00:12.283Z,337249,"[[3.0761492, 13.470593, 'cam_151'], [2.4854467, 13.423184, 'cam_151']]",0
2023-03-24T21:00:12.383Z,846574,"[[1.5913931, 16.462847, 'cam_149']]",0
2023-03-24T21:00:12.383Z,52907,"[[2.9564664, 13.075667, 'cam_149']]",0
2023-03-24T21:00:12.383Z,285616,"[[2.068085, 5.23275, 'cam_149']]",0
2023-03-24T21:00:12.456Z,306152,"[[7.6734405, 5.8403296, 'cam_133']]",0
2023-03-24T21:00:12.456Z,428021,"[[2.7933595, 9.084811, 'cam_133']]",0
2023-03-24T21:00:12.456Z,708143,"[[5.53693, 5.2347183, 'cam_133']]",0
2023-03-24T21:00:12.488Z,500829,"[[7.6711206, 5.887765, 'cam_133']]",0
2023-03-24T21:00:12.488Z,453225,"[[2.7973406, 9.091664, 'cam_133']]",4
2023-03-24T21:00:12.488Z,376357,"[[5.560261, 5.348744, 'cam_133']]",6
2023-03-24T21:00:12.608Z,246190,"[[10.337808, 17.58834, 'cam_145']]",0
2023-03-24T21:00:12.608Z,383945,"[[-7.264287, 14.898719, 'cam_145']]",0
2023-03-24T21:00:12.608Z,292690,"[[8.540035, 8.53671, 'cam_145']]",0
2023-03-24T21:00:12.673Z,333113,"[[3.006388, 13.495652, 'cam_151']]",0
2023-03-24T21:00:12.696Z,86001,"[[1.3626264, 11.0984955, 'cam_142'], [2.0125425, 10.325953, 'cam_142']]",0
2023-03-24T21:00:12.779Z,423305,"[[2.9162302, 13.124712, 'cam_149']]",0
2023-03-24T21:00:12.779Z,493359,"[[1.9476027, 5.2067094, 'cam_149']]",0
2023-03-24T21:00:12.779Z,861883,"[[1.5211701, 16.317598, 'cam_149']]",0
2023-03-24T21:00:12.856Z,819470,"[[5.571128, 5.307898, 'cam_133']]",0
2023-03-24T21:00:12.856Z,73560,"[[7.621671, 5.9370427, 'cam_133']]",0
2023-03-24T21:00:12.856Z,488233,"[[2.8097653, 9.054078, 'cam_133']]",4
2023-03-24T21:00:12.944Z,191507,"[[10.652339, 18.009592, 'cam_145']]",0
2023-03-24T21:00:12.944Z,398672,"[[-3.2208757, 12.1290865, 'cam_145']]",0
2023-03-24T21:00:12.944Z,250456,"[[8.622518, 8.442821, 'cam_145']]",0
2023-03-24T21:00:13.032Z,840147,"[[1.9995579, 5.3138766, 'cam_149']]",0
2023-03-24T21:00:13.032Z,549313,"[[1.3761197, 16.057564, 'cam_149']]",0
2023-03-24T21:00:13.032Z,109447,"[[2.9589174, 13.221873, 'cam_149']]",0
2023-03-24T21:00:13.132Z,877671,"[[2.029136, 10.333431, 'cam_142'], [1.3083484, 11.077722, 'cam_142']]",0
2023-03-24T21:00:13.212Z,941594,"[[2.9749143, 13.129817, 'cam_149']]",0
2023-03-24T21:00:13.212Z,320553,"[[1.4382526, 16.05916, 'cam_149']]",0
2023-03-24T21:00:13.212Z,62751,"[[2.0095234, 5.3131995, 'cam_149']]",0
2023-03-24T21:00:13.286Z,575787,"[[2.430004, 13.448409, 'cam_151'], [2.939149, 13.528144, 'cam_151']]",0
2023-03-24T21:00:13.368Z,439007,"[[10.75428, 18.149672, 'cam_145']]",0
2023-03-24T21:00:13.368Z,876513,"[[-2.510238, 11.698909, 'cam_145']]",0
2023-03-24T21:00:13.368Z,438609,"[[8.6698885, 8.360259, 'cam_145']]",0
2023-03-24T21:00:13.460Z,792557,"[[1.4332659, 16.009285, 'cam_149']]",0
2023-03-24T21:00:13.460Z,623952,"[[2.9558654, 13.116001, 'cam_149']]",0
2023-03-24T21:00:13.460Z,310306,"[[2.0304196, 5.3334827, 'cam_149']]",0
2023-03-24T21:00:13.532Z,945457,"[[2.0159197, 10.328631, 'cam_142'], [1.21884, 11.044064, 'cam_142']]",0
2023-03-24T21:00:13.559Z,424285,"[[1.1666955, 11.079871, 'cam_142'], [2.003839, 10.348562, 'cam_142']]",0
2023-03-24T21:00:13.636Z,982652,"[[7.476075, 6.3209724, 'cam_133']]",0
2023-03-24T21:00:13.636Z,411715,"[[2.8052707, 9.087351, 'cam_133']]",4
2023-03-24T21:00:13.636Z,951882,"[[5.5207496, 5.3443375, 'cam_133']]",0
2023-03-24T21:00:13.715Z,368658,"[[2.5152128, 13.417612, 'cam_151'], [2.9747272, 13.527285, 'cam_151']]",0
2023-03-24T21:00:13.788Z,298924,"[[1.9711417, 5.3245034, 'cam_149']]",0
2023-03-24T21:00:13.788Z,240363,"[[1.2243705, 15.983762, 'cam_149']]",0
2023-03-24T21:00:13.788Z,584498,"[[2.9174075, 13.021352, 'cam_149']]",0
2023-03-24T21:00:13.863Z,119272,"[[1.9737382, 5.3198667, 'cam_149']]",0
2023-03-24T21:00:13.863Z,766643,"[[1.2017794, 15.975336, 'cam_149']]",0
2023-03-24T21:00:13.863Z,216403,"[[2.89809, 13.021713, 'cam_149']]",0
2023-03-24T21:00:13.927Z,718466,"[[1.0941926, 11.131963, 'cam_142'], [1.9706956, 10.352412, 'cam_142']]",0
2023-03-24T21:00:14.118Z,308367,"[[-2.3491795, 10.3770685, 'cam_145']]",0
2023-03-24T21:00:14.118Z,768065,"[[8.40657, 8.475557, 'cam_145']]",0
2023-03-24T21:00:14.118Z,520290,"[[10.830216, 18.304182, 'cam_145']]",0
2023-03-24T21:00:14.209Z,625394,"[[1.3433592, 15.848286, 'cam_149']]",0
2023-03-24T21:00:14.209Z,879337,"[[2.84183, 12.950297, 'cam_149']]",0
2023-03-24T21:00:14.209Z,727279,"[[2.0137215, 5.3506913, 'cam_149']]",0
2023-03-24T21:00:14.299Z,198231,"[[5.493296, 5.439859, 'cam_133']]",0
2023-03-24T21:00:14.299Z,265251,"[[2.827781, 9.081548, 'cam_133']]",4
2023-03-24T21:00:14.299Z,133280,"[[7.4684787, 6.504119, 'cam_133']]",3
2023-03-24T21:00:14.396Z,662989,"[[0.9618534, 11.073947, 'cam_142'], [1.8115822, 10.463798, 'cam_142']]",0
2023-03-24T21:00:14.480Z,837312,"[[5.5108314, 5.4995875, 'cam_133']]",0
2023-03-24T21:00:14.480Z,165475,"[[7.4223557, 6.598415, 'cam_133']]",3
2023-03-24T21:00:14.480Z,751016,"[[2.8275833, 9.075409, 'cam_133']]",4
2023-03-24T21:00:14.556Z,823984,"[[10.727941, 18.079004, 'cam_145']]",0
2023-03-24T21:00:14.556Z,575958,"[[-2.0911453, 10.017037, 'cam_145']]",0
2023-03-24T21:00:14.556Z,610695,"[[8.561715, 8.530537, 'cam_145']]",0
2023-03-24T21:00:14.640Z,34796,"[[2.8452897, 12.884325, 'cam_149']]",0
2023-03-24T21:00:14.640Z,842045,"[[1.2931839, 15.539266, 'cam_149']]",0
2023-03-24T21:00:14.640Z,394726,"[[2.0939379, 5.857585, 'cam_149']]",0
2023-03-24T21:00:14.721Z,509062,"[[1.2970121, 15.51164, 'cam_149']]",0
2023-03-24T21:00:14.721Z,584725,"[[2.8196287, 12.873905, 'cam_149']]",0
2023-03-24T21:00:14.721Z,661366,"[[2.0845103, 5.8247724, 'cam_149']]",0
2023-03-24T21:00:14.788Z,631389,"[[16.79115, 6.5738735, 'cam_141']]",0
2023-03-24T21:00:14.788Z,214346,"[[13.2699995, 4.3343077, 'cam_141']]",4
2023-03-24T21:00:14.880Z,686655,"[[2.9065626, 9.059341, 'cam_133']]",0
2023-03-24T21:00:14.880Z,644844,"[[7.395782, 6.6456227, 'cam_133'], [5.6107674, 5.7564654, 'cam_133']]",0
2023-03-24T21:00:14.959Z,334338,"[[2.8657758, 13.583195, 'cam_151'], [2.4720685, 13.477636, 'cam_151']]",0
2023-03-24T21:00:15.044Z,159559,"[[2.7191155, 12.747532, 'cam_149']]",0
2023-03-24T21:00:15.044Z,300104,"[[2.032444, 5.844867, 'cam_149']]",0
2023-03-24T21:00:15.044Z,804636,"[[1.1673126, 15.3823185, 'cam_149']]",0
2023-03-24T21:00:15.199Z,654361,"[[13.3582115, 4.3571925, 'cam_141']]",4
2023-03-24T21:00:15.199Z,670275,"[[16.69545, 6.603837, 'cam_141']]",0
2023-03-24T21:00:15.289Z,779968,"[[7.245727, 6.8119316, 'cam_133'], [5.395017, 6.218476, 'cam_133']]",0
2023-03-24T21:00:15.289Z,700929,"[[2.9077268, 8.998248, 'cam_133']]",4
2023-03-24T21:00:15.356Z,877240,"[[-0.4306171, 9.007407, 'cam_145']]",0
2023-03-24T21:00:15.356Z,21191,"[[9.737009, 9.009468, 'cam_145']]",0
2023-03-24T21:00:15.428Z,762534,"[[2.0649583, 5.726657, 'cam_149']]",0
2023-03-24T21:00:15.428Z,953462,"[[1.1090593, 15.02265, 'cam_149']]",0
2023-03-24T21:00:15.428Z,517482,"[[2.501322, 12.493782, 'cam_149']]",0
2023-03-24T21:00:15.576Z,252408,"[[10.650736, 17.58774, 'cam_145']]",0
2023-03-24T21:00:15.576Z,699163,"[[-0.11509172, 8.941481, 'cam_145']]",0
2023-03-24T21:00:15.576Z,739392,"[[9.250062, 9.122824, 'cam_145']]",0
2023-03-24T21:00:15.664Z,961063,"[[2.0523634, 5.7252064, 'cam_149']]",0
2023-03-24T21:00:15.664Z,225365,"[[2.4434612, 12.286763, 'cam_149']]",0
2023-03-24T21:00:15.756Z,539340,"[[2.0887496, 5.716032, 'cam_149']]",0
2023-03-24T21:00:15.756Z,750302,"[[2.4760344, 12.116142, 'cam_149']]",0
2023-03-24T21:00:15.856Z,962547,"[[0.88612545, 8.721893, 'cam_145']]",0
2023-03-24T21:00:15.856Z,482383,"[[9.55089, 9.439585, 'cam_145']]",0
2023-03-24T21:00:16.060Z,146324,"[[2.8957036, 9.00049, 'cam_133']]",4
2023-03-24T21:00:16.060Z,246168,"[[5.228748, 6.518441, 'cam_133'], [7.0912395, 7.227239, 'cam_133']]",0
2023-03-24T21:00:16.155Z,832234,"[[1.240917, 8.513241, 'cam_145']]",0
2023-03-24T21:00:16.155Z,827110,"[[9.849123, 9.842616, 'cam_145']]",0
2023-03-24T21:00:16.304Z,495392,"[[16.01588, 6.658837, 'cam_141']]",0
2023-03-24T21:00:16.304Z,40283,"[[13.36941, 4.2849364, 'cam_141']]",4
2023-03-24T21:00:16.383Z,650244,"[[2.9192057, 8.944783, 'cam_133']]",0
2023-03-24T21:00:16.383Z,94738,"[[5.180943, 6.736829, 'cam_133']]",0
2023-03-24T21:00:16.383Z,143934,"[[7.115737, 7.5205684, 'cam_133']]",0
2023-03-24T21:00:16.428Z,929761,"[[7.097094, 7.522599, 'cam_133']]",0
2023-03-24T21:00:16.428Z,415614,"[[2.915658, 8.9500065, 'cam_133']]",4
2023-03-24T21:00:16.428Z,16366,"[[5.1718283, 6.7669473, 'cam_133']]",6
2023-03-24T21:00:16.609Z,766704,"[[2.6666086, 13.696428, 'cam_151'], [2.251759, 13.605105, 'cam_151']]",0
2023-03-24T21:00:16.705Z,844751,"[[15.829559, 6.5980473, 'cam_141']]",0
2023-03-24T21:00:16.705Z,127983,"[[13.362766, 4.363351, 'cam_141']]",0
2023-03-24T21:00:16.783Z,715253,"[[11.2225685, 18.56759, 'cam_145']]",0
2023-03-24T21:00:16.783Z,887388,"[[0.31033903, 7.591564, 'cam_145']]",0
2023-03-24T21:00:16.783Z,788846,"[[10.706567, 10.893298, 'cam_145']]",0
2023-03-24T21:00:16.863Z,545863,"[[2.130243, 5.784688, 'cam_149']]",0
2023-03-24T21:00:16.863Z,316787,"[[2.1540208, 11.365654, 'cam_149']]",0
2023-03-24T21:00:16.863Z,681023,"[[0.7051129, 13.954101, 'cam_149']]",0
